Group 1,Group 2,H,p-value,q-value
patient_No12 (n=5),patient_No7 (n=4),1.5,0.22067136191984324,0.4261277262263168
patient_No12 (n=5),patient_No8 (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No12 (n=5),patient_No9 (n=7),0.1648351648351678,0.6847433561373848,0.7600070583612265
patient_No13 (n=6),patient_No14 (n=7),2.9387755102040813,0.08647626549366551,0.4261277262263168
patient_No13 (n=6),patient_No15 (n=5),4.800000000000004,0.028459736916310506,0.4261277262263168
patient_No13 (n=6),patient_No16 (n=5),3.3333333333333357,0.06788915486182892,0.4261277262263168
patient_No13 (n=6),patient_No17 (n=5),0.033333333333338544,0.8551321405846947,0.8780973670518153
patient_No13 (n=6),patient_No18 (n=4),6.545454545454547,0.010515245935858921,0.29531170776881693
patient_No13 (n=6),patient_No19 (n=6),8.307692307692314,0.003947751856903446,0.2723173045334926
patient_No13 (n=6),patient_No2 (n=7),0.5102040816326507,0.47505052405395376,0.5717375318157681
patient_No13 (n=6),patient_No20 (n=5),1.2000000000000028,0.27332167829229437,0.4261277262263168
patient_No13 (n=6),patient_No21 (n=3),5.399999999999999,0.020136751550346346,0.4007331317299919
patient_No13 (n=6),patient_No22 (n=1),2.25,0.13361440253771584,0.4261277262263168
patient_No13 (n=6),patient_No23 (n=6),8.307692307692314,0.003947751856903446,0.2723173045334926
patient_No13 (n=6),patient_No24 (n=6),1.2564102564102626,0.2623316754083529,0.4261277262263168
patient_No13 (n=6),patient_No25 (n=5),7.5,0.0061698993205441645,0.2723173045334926
patient_No13 (n=6),patient_No26 (n=4),2.2272727272727266,0.13559300126630158,0.4261277262263168
patient_No13 (n=6),patient_No27 (n=6),8.307692307692314,0.003947751856903446,0.2723173045334926
patient_No13 (n=6),patient_No28 (n=6),5.769230769230774,0.01630917187775491,0.3795441490176568
patient_No13 (n=6),patient_No29 (n=7),0.7346938775510168,0.39136593830755306,0.4808008260146582
patient_No13 (n=6),patient_No3 (n=5),2.13333333333334,0.14412703481601052,0.4261277262263168
patient_No13 (n=6),patient_No30 (n=6),5.025641025641029,0.024974679293054206,0.4261277262263168
patient_No13 (n=6),patient_No31 (n=7),3.448979591836732,0.06329083223334511,0.4261277262263168
patient_No13 (n=6),patient_No32 (n=4),6.545454545454547,0.010515245935858921,0.29531170776881693
patient_No13 (n=6),patient_No33 (n=2),4.0,0.04550026389635857,0.4261277262263168
patient_No13 (n=6),patient_No34 (n=5),1.63333333333334,0.2012426209577194,0.4261277262263168
patient_No13 (n=6),patient_No35 (n=5),4.800000000000004,0.028459736916310506,0.4261277262263168
patient_No13 (n=6),patient_No36 (n=7),0.7346938775510168,0.39136593830755306,0.4808008260146582
patient_No13 (n=6),patient_No37 (n=5),0.13333333333333997,0.7150006546880824,0.7902394374483742
patient_No13 (n=6),patient_No38 (n=5),0.8333333333333357,0.3613104285261781,0.4672364211438006
patient_No13 (n=6),patient_No39 (n=5),7.5,0.0061698993205441645,0.2723173045334926
patient_No13 (n=6),patient_No4 (n=7),0.3265306122449019,0.5677091661973502,0.6592683251173026
patient_No13 (n=6),patient_No40 (n=1),2.25,0.13361440253771584,0.4261277262263168
patient_No13 (n=6),patient_No41 (n=5),2.700000000000003,0.10034824646229042,0.4261277262263168
patient_No13 (n=6),patient_No42 (n=4),0.04545454545453964,0.8311704095417729,0.8560753340407546
patient_No13 (n=6),patient_No43 (n=6),8.307692307692314,0.003947751856903446,0.2723173045334926
patient_No13 (n=6),patient_No44 (n=5),2.700000000000003,0.10034824646229042,0.4261277262263168
patient_No13 (n=6),patient_No45 (n=1),2.25,0.13361440253771584,0.4261277262263168
patient_No13 (n=6),patient_No46_active (n=1),0.0,1.0,1.0
patient_No13 (n=6),patient_No47_active (n=1),2.25,0.13361440253771584,0.4261277262263168
patient_No13 (n=6),patient_No48_active (n=1),1.0,0.31731050786291115,0.4261277262263168
patient_No13 (n=6),patient_No49_active (n=1),1.0,0.31731050786291115,0.4261277262263168
patient_No13 (n=6),patient_No5 (n=6),3.1025641025641093,0.07816908582428284,0.4261277262263168
patient_No13 (n=6),patient_No50_active (n=1),1.0,0.31731050786291115,0.4261277262263168
patient_No13 (n=6),patient_No51_active (n=1),0.25,0.6170750774519739,0.6934961983385294
patient_No13 (n=6),patient_No52_active (n=1),2.25,0.13361440253771584,0.4261277262263168
patient_No13 (n=6),patient_No53_active (n=1),0.0,1.0,1.0
patient_No13 (n=6),patient_No54_active (n=1),2.25,0.13361440253771584,0.4261277262263168
patient_No13 (n=6),patient_No55_active (n=1),2.25,0.13361440253771584,0.4261277262263168
patient_No13 (n=6),patient_No56_active (n=1),0.0,1.0,1.0
patient_No13 (n=6),patient_No57_active (n=1),2.25,0.13361440253771584,0.4261277262263168
patient_No13 (n=6),patient_No58_active (n=1),0.25,0.6170750774519739,0.6934961983385294
patient_No13 (n=6),patient_No6 (n=3),5.399999999999999,0.020136751550346346,0.4007331317299919
patient_No13 (n=6),patient_No60_active (n=1),1.0,0.31731050786291115,0.4261277262263168
patient_No13 (n=6),patient_No61_active (n=1),1.0,0.31731050786291115,0.4261277262263168
patient_No13 (n=6),patient_No62_active (n=1),2.25,0.13361440253771584,0.4261277262263168
patient_No13 (n=6),patient_No63_active (n=1),2.25,0.13361440253771584,0.4261277262263168
patient_No13 (n=6),patient_No7 (n=4),3.68181818181818,0.05500883362926579,0.4261277262263168
patient_No13 (n=6),patient_No8 (n=1),0.0,1.0,1.0
patient_No13 (n=6),patient_No9 (n=7),0.7346938775510168,0.39136593830755306,0.4808008260146582
patient_No14 (n=7),patient_No15 (n=5),0.5340659340659357,0.4649024545473539,0.563182358304031
patient_No14 (n=7),patient_No16 (n=5),1.4835164835164818,0.2232251453067525,0.4261277262263168
patient_No14 (n=7),patient_No17 (n=5),1.9054945054945094,0.16746459631208535,0.4261277262263168
patient_No14 (n=7),patient_No18 (n=4),0.3214285714285694,0.570750388058175,0.6595122480685806
patient_No14 (n=7),patient_No19 (n=6),9.0,0.0026997960632601883,0.2723173045334926
patient_No14 (n=7),patient_No2 (n=7),2.975510204081637,0.08453346925711056,0.4261277262263168
patient_No14 (n=7),patient_No20 (n=5),3.4879120879120933,0.06181850640046697,0.4261277262263168
patient_No14 (n=7),patient_No21 (n=3),0.012987012987011326,0.9092690452142275,0.9317201327503812
patient_No14 (n=7),patient_No22 (n=1),0.0476190476190439,0.8272593465627179,0.853338452971485
patient_No14 (n=7),patient_No23 (n=6),0.020408163265308588,0.8864030063670568,0.9085630815262332
patient_No14 (n=7),patient_No24 (n=6),4.0,0.04550026389635857,0.4261277262263168
patient_No14 (n=7),patient_No25 (n=5),0.05934065934066268,0.8075411062892531,0.8513204413575987
patient_No14 (n=7),patient_No26 (n=4),4.321428571428569,0.03763531378731436,0.4261277262263168
patient_No14 (n=7),patient_No27 (n=6),1.3061224489795933,0.25309790894711204,0.4261277262263168
patient_No14 (n=7),patient_No28 (n=6),0.0,1.0,1.0
patient_No14 (n=7),patient_No29 (n=7),2.975510204081637,0.08453346925711056,0.4261277262263168
patient_No14 (n=7),patient_No3 (n=5),2.3802197802197824,0.12288025808822761,0.4261277262263168
patient_No14 (n=7),patient_No30 (n=6),0.08163265306122014,0.7750969621959906,0.8222116466187518
patient_No14 (n=7),patient_No31 (n=7),0.9183673469387799,0.3379040191030012,0.4519997551130162
patient_No14 (n=7),patient_No32 (n=4),0.5714285714285694,0.4496917979688917,0.5502701145228833
patient_No14 (n=7),patient_No33 (n=2),0.7714285714285687,0.37977547484094987,0.4672364211438006
patient_No14 (n=7),patient_No34 (n=5),1.9054945054945094,0.16746459631208535,0.4261277262263168
patient_No14 (n=7),patient_No35 (n=5),0.3230769230769255,0.5697643679606191,0.6592683251173026
patient_No14 (n=7),patient_No36 (n=7),1.4734693877550953,0.22479909925003677,0.4261277262263168
patient_No14 (n=7),patient_No37 (n=5),1.4835164835164818,0.2232251453067525,0.4261277262263168
patient_No14 (n=7),patient_No38 (n=5),2.907692307692308,0.08815793541979447,0.4261277262263168
patient_No14 (n=7),patient_No39 (n=5),0.006593406593410123,0.9352830631070267,0.954067225345687
patient_No14 (n=7),patient_No4 (n=7),4.44489795918367,0.03500568207709327,0.4261277262263168
patient_No14 (n=7),patient_No40 (n=1),1.1904761904761898,0.27523352407483126,0.4261277262263168
patient_No14 (n=7),patient_No41 (n=5),0.7978021978022056,0.3717512896455586,0.4672364211438006
patient_No14 (n=7),patient_No42 (n=4),1.75,0.1858767323658721,0.4261277262263168
patient_No14 (n=7),patient_No43 (n=6),0.020408163265308588,0.8864030063670568,0.9085630815262332
patient_No14 (n=7),patient_No44 (n=5),0.3230769230769255,0.5697643679606191,0.6592683251173026
patient_No14 (n=7),patient_No45 (n=1),0.0476190476190439,0.8272593465627179,0.853338452971485
patient_No14 (n=7),patient_No46_active (n=1),0.4285714285714306,0.5126907602619224,0.598109927038506
patient_No14 (n=7),patient_No47_active (n=1),0.0476190476190439,0.8272593465627179,0.853338452971485
patient_No14 (n=7),patient_No48_active (n=1),1.1904761904761898,0.27523352407483126,0.4261277262263168
patient_No14 (n=7),patient_No49_active (n=1),1.1904761904761898,0.27523352407483126,0.4261277262263168
patient_No14 (n=7),patient_No5 (n=6),4.0,0.04550026389635857,0.4261277262263168
patient_No14 (n=7),patient_No50_active (n=1),1.1904761904761898,0.27523352407483126,0.4261277262263168
patient_No14 (n=7),patient_No51_active (n=1),1.1904761904761898,0.27523352407483126,0.4261277262263168
patient_No14 (n=7),patient_No52_active (n=1),0.4285714285714306,0.5126907602619224,0.598109927038506
patient_No14 (n=7),patient_No53_active (n=1),1.1904761904761898,0.27523352407483126,0.4261277262263168
patient_No14 (n=7),patient_No54_active (n=1),0.4285714285714306,0.5126907602619224,0.598109927038506
patient_No14 (n=7),patient_No55_active (n=1),1.1904761904761898,0.27523352407483126,0.4261277262263168
patient_No14 (n=7),patient_No56_active (n=1),1.1904761904761898,0.27523352407483126,0.4261277262263168
patient_No14 (n=7),patient_No57_active (n=1),1.1904761904761898,0.27523352407483126,0.4261277262263168
patient_No14 (n=7),patient_No58_active (n=1),1.1904761904761898,0.27523352407483126,0.4261277262263168
patient_No14 (n=7),patient_No6 (n=3),0.3246753246753258,0.5688114004133367,0.6592683251173026
patient_No14 (n=7),patient_No60_active (n=1),1.1904761904761898,0.27523352407483126,0.4261277262263168
patient_No14 (n=7),patient_No61_active (n=1),1.1904761904761898,0.27523352407483126,0.4261277262263168
patient_No14 (n=7),patient_No62_active (n=1),2.333333333333332,0.1266304579476157,0.4261277262263168
patient_No14 (n=7),patient_No63_active (n=1),2.333333333333332,0.1266304579476157,0.4261277262263168
patient_No14 (n=7),patient_No7 (n=4),0.5714285714285694,0.4496917979688917,0.5502701145228833
patient_No14 (n=7),patient_No8 (n=1),0.4285714285714306,0.5126907602619224,0.598109927038506
patient_No14 (n=7),patient_No9 (n=7),1.7999999999999972,0.17971249487899635,0.4261277262263168
patient_No15 (n=5),patient_No16 (n=5),1.3200000000000003,0.2505920506856808,0.4261277262263168
patient_No15 (n=5),patient_No17 (n=5),2.4545454545454533,0.11718508719813842,0.4261277262263168
patient_No15 (n=5),patient_No18 (n=4),0.5400000000000027,0.4624327264504752,0.563182358304031
patient_No15 (n=5),patient_No19 (n=6),7.5,0.0061698993205441645,0.2723173045334926
patient_No15 (n=5),patient_No2 (n=7),3.4879120879120933,0.06181850640046697,0.4261277262263168
patient_No15 (n=5),patient_No20 (n=5),2.4545454545454533,0.11718508719813842,0.4261277262263168
patient_No15 (n=5),patient_No21 (n=3),2.6888888888888864,0.10105025592541081,0.4261277262263168
patient_No15 (n=5),patient_No22 (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No15 (n=5),patient_No23 (n=6),1.2000000000000028,0.27332167829229437,0.4261277262263168
patient_No15 (n=5),patient_No24 (n=6),3.3333333333333357,0.06788915486182892,0.4261277262263168
patient_No15 (n=5),patient_No25 (n=5),1.3200000000000003,0.2505920506856808,0.4261277262263168
patient_No15 (n=5),patient_No26 (n=4),6.0,0.014305878435429641,0.3660368745546396
patient_No15 (n=5),patient_No27 (n=6),6.5333333333333385,0.01058713733405691,0.29531170776881693
patient_No15 (n=5),patient_No28 (n=6),0.5333333333333385,0.46520881845213957,0.563182358304031
patient_No15 (n=5),patient_No29 (n=7),1.9054945054945094,0.16746459631208535,0.4261277262263168
patient_No15 (n=5),patient_No3 (n=5),2.4545454545454533,0.11718508719813842,0.4261277262263168
patient_No15 (n=5),patient_No30 (n=6),0.13333333333333997,0.7150006546880824,0.7902394374483742
patient_No15 (n=5),patient_No31 (n=7),0.1648351648351678,0.6847433561373848,0.7600070583612265
patient_No15 (n=5),patient_No32 (n=4),0.0,1.0,1.0
patient_No15 (n=5),patient_No33 (n=2),1.3499999999999979,0.2452781168067699,0.4261277262263168
patient_No15 (n=5),patient_No34 (n=5),1.8436363636363566,0.17452534056858016,0.4261277262263168
patient_No15 (n=5),patient_No35 (n=5),0.010909090909095198,0.9168149485280722,0.9371947341066476
patient_No15 (n=5),patient_No36 (n=7),0.3230769230769255,0.5697643679606191,0.6592683251173026
patient_No15 (n=5),patient_No37 (n=5),1.8436363636363566,0.17452534056858016,0.4261277262263168
patient_No15 (n=5),patient_No38 (n=5),5.770909090909086,0.01629360362102858,0.3795441490176568
patient_No15 (n=5),patient_No39 (n=5),3.9381818181818176,0.04720176769014221,0.4261277262263168
patient_No15 (n=5),patient_No4 (n=7),3.4879120879120933,0.06181850640046697,0.4261277262263168
patient_No15 (n=5),patient_No40 (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No41 (n=5),0.5345454545454515,0.4647020999404661,0.563182358304031
patient_No15 (n=5),patient_No42 (n=4),2.1599999999999966,0.14164469029513294,0.4261277262263168
patient_No15 (n=5),patient_No43 (n=6),2.13333333333334,0.14412703481601052,0.4261277262263168
patient_No15 (n=5),patient_No44 (n=5),0.010909090909095198,0.9168149485280722,0.9371947341066476
patient_No15 (n=5),patient_No45 (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No15 (n=5),patient_No46_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No47_active (n=1),0.08571428571428541,0.7696979437812901,0.8167390404389555
patient_No15 (n=5),patient_No48_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No49_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No5 (n=6),7.5,0.0061698993205441645,0.2723173045334926
patient_No15 (n=5),patient_No50_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No51_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No52_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No15 (n=5),patient_No53_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No54_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No15 (n=5),patient_No55_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No56_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No57_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No58_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No6 (n=3),0.02222222222221859,0.8814974521910232,0.9040795147094791
patient_No15 (n=5),patient_No60_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No61_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No62_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No63_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No7 (n=4),0.0,1.0,1.0
patient_No15 (n=5),patient_No8 (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No15 (n=5),patient_No9 (n=7),1.9054945054945094,0.16746459631208535,0.4261277262263168
patient_No16 (n=5),patient_No17 (n=5),1.3200000000000003,0.2505920506856808,0.4261277262263168
patient_No16 (n=5),patient_No18 (n=4),4.859999999999999,0.027486336111510433,0.4261277262263168
patient_No16 (n=5),patient_No19 (n=6),7.5,0.0061698993205441645,0.2723173045334926
patient_No16 (n=5),patient_No2 (n=7),1.1142857142857139,0.29115222318363254,0.4261277262263168
patient_No16 (n=5),patient_No20 (n=5),2.4545454545454533,0.11718508719813842,0.4261277262263168
patient_No16 (n=5),patient_No21 (n=3),5.0,0.025347318677468325,0.4261277262263168
patient_No16 (n=5),patient_No22 (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No23 (n=6),4.0333333333333385,0.044609718024939585,0.4261277262263168
patient_No16 (n=5),patient_No24 (n=6),3.3333333333333357,0.06788915486182892,0.4261277262263168
patient_No16 (n=5),patient_No25 (n=5),3.9381818181818176,0.04720176769014221,0.4261277262263168
patient_No16 (n=5),patient_No26 (n=4),4.859999999999999,0.027486336111510433,0.4261277262263168
patient_No16 (n=5),patient_No27 (n=6),7.5,0.0061698993205441645,0.2723173045334926
patient_No16 (n=5),patient_No28 (n=6),3.3333333333333357,0.06788915486182892,0.4261277262263168
patient_No16 (n=5),patient_No29 (n=7),0.1648351648351678,0.6847433561373848,0.7600070583612265
patient_No16 (n=5),patient_No3 (n=5),0.09818181818181415,0.7540225300620795,0.8167390404389555
patient_No16 (n=5),patient_No30 (n=6),1.2000000000000028,0.27332167829229437,0.4261277262263168
patient_No16 (n=5),patient_No31 (n=7),0.5340659340659357,0.4649024545473539,0.563182358304031
patient_No16 (n=5),patient_No32 (n=4),2.1599999999999966,0.14164469029513294,0.4261277262263168
patient_No16 (n=5),patient_No33 (n=2),0.14999999999999858,0.69853535830334,0.7740526943361336
patient_No16 (n=5),patient_No34 (n=5),0.09818181818181415,0.7540225300620795,0.8167390404389555
patient_No16 (n=5),patient_No35 (n=5),2.4545454545454533,0.11718508719813842,0.4261277262263168
patient_No16 (n=5),patient_No36 (n=7),0.05934065934066268,0.8075411062892531,0.8513204413575987
patient_No16 (n=5),patient_No37 (n=5),0.8836363636363629,0.34720763934942456,0.4633519987082713
patient_No16 (n=5),patient_No38 (n=5),4.810909090909092,0.02828012256827699,0.4261277262263168
patient_No16 (n=5),patient_No39 (n=5),6.818181818181813,0.009023438818080334,0.29531170776881693
patient_No16 (n=5),patient_No4 (n=7),1.9054945054945094,0.16746459631208535,0.4261277262263168
patient_No16 (n=5),patient_No40 (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No41 (n=5),0.2727272727272734,0.6015081344405895,0.6934961983385294
patient_No16 (n=5),patient_No42 (n=4),0.9599999999999973,0.3271868777903035,0.4383531280001586
patient_No16 (n=5),patient_No43 (n=6),4.0333333333333385,0.044609718024939585,0.4261277262263168
patient_No16 (n=5),patient_No44 (n=5),1.3200000000000003,0.2505920506856808,0.4261277262263168
patient_No16 (n=5),patient_No45 (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No46_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No16 (n=5),patient_No47_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No48_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No49_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No5 (n=6),6.5333333333333385,0.01058713733405691,0.29531170776881693
patient_No16 (n=5),patient_No50_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No51_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No52_active (n=1),0.08571428571428541,0.7696979437812901,0.8167390404389555
patient_No16 (n=5),patient_No53_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No16 (n=5),patient_No54_active (n=1),0.08571428571428541,0.7696979437812901,0.8167390404389555
patient_No16 (n=5),patient_No55_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No56_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No57_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No58_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No6 (n=3),2.6888888888888864,0.10105025592541081,0.4261277262263168
patient_No16 (n=5),patient_No60_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No61_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No62_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No63_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No16 (n=5),patient_No7 (n=4),0.9599999999999973,0.3271868777903035,0.4383531280001586
patient_No16 (n=5),patient_No8 (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No16 (n=5),patient_No9 (n=7),0.5340659340659357,0.4649024545473539,0.563182358304031
patient_No17 (n=5),patient_No18 (n=4),3.8400000000000034,0.050043521248705126,0.4261277262263168
patient_No17 (n=5),patient_No19 (n=6),7.5,0.0061698993205441645,0.2723173045334926
patient_No17 (n=5),patient_No2 (n=7),0.006593406593410123,0.9352830631070267,0.954067225345687
patient_No17 (n=5),patient_No20 (n=5),1.3200000000000003,0.2505920506856808,0.4261277262263168
patient_No17 (n=5),patient_No21 (n=3),5.0,0.025347318677468325,0.4261277262263168
patient_No17 (n=5),patient_No22 (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No17 (n=5),patient_No23 (n=6),5.63333333333334,0.017622090962324352,0.3795441490176568
patient_No17 (n=5),patient_No24 (n=6),2.13333333333334,0.14412703481601052,0.4261277262263168
patient_No17 (n=5),patient_No25 (n=5),4.810909090909092,0.02828012256827699,0.4261277262263168
patient_No17 (n=5),patient_No26 (n=4),2.9399999999999977,0.08641073297370006,0.4261277262263168
patient_No17 (n=5),patient_No27 (n=6),7.5,0.0061698993205441645,0.2723173045334926
patient_No17 (n=5),patient_No28 (n=6),3.3333333333333357,0.06788915486182892,0.4261277262263168
patient_No17 (n=5),patient_No29 (n=7),0.006593406593410123,0.9352830631070267,0.954067225345687
patient_No17 (n=5),patient_No3 (n=5),0.5345454545454515,0.4647020999404661,0.563182358304031
patient_No17 (n=5),patient_No30 (n=6),4.0333333333333385,0.044609718024939585,0.4261277262263168
patient_No17 (n=5),patient_No31 (n=7),1.9054945054945094,0.16746459631208535,0.4261277262263168
patient_No17 (n=5),patient_No32 (n=4),3.8400000000000034,0.050043521248705126,0.4261277262263168
patient_No17 (n=5),patient_No33 (n=2),1.3499999999999979,0.2452781168067699,0.4261277262263168
patient_No17 (n=5),patient_No34 (n=5),0.09818181818181415,0.7540225300620795,0.8167390404389555
patient_No17 (n=5),patient_No35 (n=5),2.4545454545454533,0.11718508719813842,0.4261277262263168
patient_No17 (n=5),patient_No36 (n=7),0.3230769230769255,0.5697643679606191,0.6592683251173026
patient_No17 (n=5),patient_No37 (n=5),0.09818181818181415,0.7540225300620795,0.8167390404389555
patient_No17 (n=5),patient_No38 (n=5),1.3200000000000003,0.2505920506856808,0.4261277262263168
patient_No17 (n=5),patient_No39 (n=5),6.818181818181813,0.009023438818080334,0.29531170776881693
patient_No17 (n=5),patient_No4 (n=7),1.1142857142857139,0.29115222318363254,0.4261277262263168
patient_No17 (n=5),patient_No40 (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No17 (n=5),patient_No41 (n=5),1.8436363636363566,0.17452534056858016,0.4261277262263168
patient_No17 (n=5),patient_No42 (n=4),0.05999999999999872,0.8064959405073421,0.8513204413575987
patient_No17 (n=5),patient_No43 (n=6),5.63333333333334,0.017622090962324352,0.3795441490176568
patient_No17 (n=5),patient_No44 (n=5),1.3200000000000003,0.2505920506856808,0.4261277262263168
patient_No17 (n=5),patient_No45 (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No17 (n=5),patient_No46_active (n=1),0.08571428571428541,0.7696979437812901,0.8167390404389555
patient_No17 (n=5),patient_No47_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No17 (n=5),patient_No48_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No17 (n=5),patient_No49_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No17 (n=5),patient_No5 (n=6),3.3333333333333357,0.06788915486182892,0.4261277262263168
patient_No17 (n=5),patient_No50_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No17 (n=5),patient_No51_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No17 (n=5),patient_No52_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No17 (n=5),patient_No53_active (n=1),0.08571428571428541,0.7696979437812901,0.8167390404389555
patient_No17 (n=5),patient_No54_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No17 (n=5),patient_No55_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No17 (n=5),patient_No56_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No17 (n=5),patient_No57_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No17 (n=5),patient_No58_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No17 (n=5),patient_No6 (n=3),2.6888888888888864,0.10105025592541081,0.4261277262263168
patient_No17 (n=5),patient_No60_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No17 (n=5),patient_No61_active (n=1),0.7714285714285722,0.37977547484094853,0.4672364211438006
patient_No17 (n=5),patient_No62_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No17 (n=5),patient_No63_active (n=1),2.1428571428571423,0.14323490752466572,0.4261277262263168
patient_No17 (n=5),patient_No7 (n=4),2.9399999999999977,0.08641073297370006,0.4261277262263168
patient_No17 (n=5),patient_No8 (n=1),0.08571428571428541,0.7696979437812901,0.8167390404389555
patient_No17 (n=5),patient_No9 (n=7),0.1648351648351678,0.6847433561373848,0.7600070583612265
patient_No18 (n=4),patient_No19 (n=6),6.545454545454547,0.010515245935858921,0.29531170776881693
patient_No18 (n=4),patient_No2 (n=7),3.5714285714285694,0.058781721355358946,0.4261277262263168
patient_No18 (n=4),patient_No20 (n=5),2.1599999999999966,0.14164469029513294,0.4261277262263168
patient_No18 (n=4),patient_No21 (n=3),4.5,0.033894853524689295,0.4261277262263168
patient_No18 (n=4),patient_No22 (n=1),0.0,1.0,1.0
patient_No18 (n=4),patient_No23 (n=6),0.4090909090909065,0.5224312849615658,0.6082222588861472
patient_No18 (n=4),patient_No24 (n=6),2.9090909090909065,0.08808151166219037,0.4261277262263168
patient_No18 (n=4),patient_No25 (n=5),0.240000000000002,0.6242061147664044,0.7005848972790483
patient_No18 (n=4),patient_No26 (n=4),5.333333333333329,0.020921335337794052,0.40916841468111015
patient_No18 (n=4),patient_No27 (n=6),6.545454545454547,0.010515245935858921,0.29531170776881693
patient_No18 (n=4),patient_No28 (n=6),0.04545454545453964,0.8311704095417729,0.8560753340407546
patient_No18 (n=4),patient_No29 (n=7),5.142857142857146,0.023342202012890792,0.4261277262263168
