Group 1,Group 2,H,p-value,q-value
patient_No10 (n=1),patient_No9 (n=7),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No11 (n=5),patient_No12 (n=5),1.8436363636363566,0.17452534056858016,0.4070138176620756
patient_No11 (n=5),patient_No13 (n=6),0.5333333333333385,0.46520881845213957,0.5531466139736656
patient_No11 (n=5),patient_No14 (n=7),6.3362637362637315,0.011829380109451714,0.2938348942515634
patient_No11 (n=5),patient_No15 (n=5),2.4545454545454533,0.11718508719813842,0.38044719373994884
patient_No11 (n=5),patient_No16 (n=5),0.2727272727272734,0.6015081344405895,0.6798180609436486
patient_No11 (n=5),patient_No17 (n=5),2.4545454545454533,0.11718508719813842,0.38044719373994884
patient_No11 (n=5),patient_No18 (n=4),2.1599999999999966,0.14164469029513294,0.38044719373994884
patient_No11 (n=5),patient_No19 (n=6),7.5,0.0061698993205441645,0.24133525733117003
patient_No11 (n=5),patient_No2 (n=7),1.4835164835164818,0.2232251453067525,0.4070138176620756
patient_No11 (n=5),patient_No20 (n=5),3.9381818181818176,0.04720176769014221,0.38044719373994884
patient_No11 (n=5),patient_No21 (n=3),2.6888888888888864,0.10105025592541081,0.38044719373994884
patient_No11 (n=5),patient_No22 (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No11 (n=5),patient_No23 (n=6),4.800000000000004,0.028459736916310506,0.38044719373994884
patient_No11 (n=5),patient_No24 (n=6),3.3333333333333357,0.06788915486182892,0.38044719373994884
patient_No11 (n=5),patient_No25 (n=5),3.9381818181818176,0.04720176769014221,0.38044719373994884
patient_No11 (n=5),patient_No26 (n=4),0.05999999999999872,0.8064959405073421,0.839555119469711
patient_No11 (n=5),patient_No27 (n=6),7.5,0.0061698993205441645,0.24133525733117003
patient_No11 (n=5),patient_No28 (n=6),4.800000000000004,0.028459736916310506,0.38044719373994884
patient_No11 (n=5),patient_No29 (n=7),0.3230769230769255,0.5697643679606191,0.6469496643877166
patient_No11 (n=5),patient_No3 (n=5),2.4545454545454533,0.11718508719813842,0.38044719373994884
patient_No11 (n=5),patient_No30 (n=6),0.5333333333333385,0.46520881845213957,0.5531466139736656
patient_No11 (n=5),patient_No31 (n=7),1.9054945054945094,0.16746459631208535,0.4035991651912369
patient_No11 (n=5),patient_No32 (n=4),0.5400000000000027,0.4624327264504752,0.5531466139736656
patient_No11 (n=5),patient_No33 (n=2),0.0,1.0,1.0
patient_No11 (n=5),patient_No34 (n=5),0.8836363636363629,0.34720763934942456,0.44186521941140305
patient_No11 (n=5),patient_No35 (n=5),2.4545454545454533,0.11718508719813842,0.38044719373994884
patient_No11 (n=5),patient_No36 (n=7),3.4879120879120933,0.06181850640046697,0.38044719373994884
patient_No11 (n=5),patient_No37 (n=5),1.3200000000000003,0.2505920506856808,0.4070138176620756
patient_No11 (n=5),patient_No38 (n=5),0.09818181818181415,0.7540225300620795,0.8064292188077987
patient_No11 (n=5),patient_No39 (n=5),3.9381818181818176,0.04720176769014221,0.38044719373994884
patient_No11 (n=5),patient_No4 (n=7),0.3230769230769255,0.5697643679606191,0.6469496643877166
patient_No11 (n=5),patient_No40 (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No11 (n=5),patient_No41 (n=5),3.152727272727269,0.07580017458236198,0.38044719373994884
patient_No11 (n=5),patient_No42 (n=4),0.05999999999999872,0.8064959405073421,0.839555119469711
patient_No11 (n=5),patient_No43 (n=6),5.63333333333334,0.017622090962324352,0.3771570788980489
patient_No11 (n=5),patient_No44 (n=5),3.9381818181818176,0.04720176769014221,0.38044719373994884
patient_No11 (n=5),patient_No45 (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No11 (n=5),patient_No46_active (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No11 (n=5),patient_No47_active (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No11 (n=5),patient_No48_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No11 (n=5),patient_No49_active (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No11 (n=5),patient_No5 (n=6),0.8333333333333357,0.3613104285261781,0.4587833538338026
patient_No11 (n=5),patient_No50_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No11 (n=5),patient_No51_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No11 (n=5),patient_No52_active (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No11 (n=5),patient_No53_active (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No11 (n=5),patient_No54_active (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No11 (n=5),patient_No55_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No11 (n=5),patient_No56_active (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No11 (n=5),patient_No57_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No11 (n=5),patient_No58_active (n=1),0.08571428571428541,0.7696979437812901,0.8064292188077987
patient_No11 (n=5),patient_No6 (n=3),2.6888888888888864,0.10105025592541081,0.38044719373994884
patient_No11 (n=5),patient_No60_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No11 (n=5),patient_No61_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No11 (n=5),patient_No62_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No11 (n=5),patient_No63_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No11 (n=5),patient_No7 (n=4),2.9399999999999977,0.08641073297370006,0.38044719373994884
patient_No11 (n=5),patient_No8 (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No11 (n=5),patient_No9 (n=7),1.4835164835164818,0.2232251453067525,0.4070138176620756
patient_No12 (n=5),patient_No13 (n=6),0.8333333333333286,0.3613104285261801,0.4587833538338026
patient_No12 (n=5),patient_No14 (n=7),8.07692307692308,0.004483250402085375,0.24133525733117003
patient_No12 (n=5),patient_No15 (n=5),1.8436363636363566,0.17452534056858016,0.4070138176620756
patient_No12 (n=5),patient_No16 (n=5),1.3200000000000003,0.2505920506856808,0.4070138176620756
patient_No12 (n=5),patient_No17 (n=5),3.152727272727269,0.07580017458236198,0.38044719373994884
patient_No12 (n=5),patient_No18 (n=4),0.9599999999999973,0.3271868777903035,0.4179493037238749
patient_No12 (n=5),patient_No19 (n=6),7.5,0.0061698993205441645,0.24133525733117003
patient_No12 (n=5),patient_No2 (n=7),2.907692307692308,0.08815793541979447,0.38044719373994884
patient_No12 (n=5),patient_No20 (n=5),4.810909090909092,0.02828012256827699,0.38044719373994884
patient_No12 (n=5),patient_No21 (n=3),5.0,0.025347318677468325,0.38044719373994884
patient_No12 (n=5),patient_No22 (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No23 (n=6),5.63333333333334,0.017622090962324352,0.3771570788980489
patient_No12 (n=5),patient_No24 (n=6),4.0333333333333385,0.044609718024939585,0.38044719373994884
patient_No12 (n=5),patient_No25 (n=5),3.152727272727269,0.07580017458236198,0.38044719373994884
patient_No12 (n=5),patient_No26 (n=4),0.9599999999999973,0.3271868777903035,0.4179493037238749
patient_No12 (n=5),patient_No27 (n=6),7.5,0.0061698993205441645,0.24133525733117003
patient_No12 (n=5),patient_No28 (n=6),3.3333333333333357,0.06788915486182892,0.38044719373994884
patient_No12 (n=5),patient_No29 (n=7),0.006593406593410123,0.9352830631070267,0.9543533024747262
patient_No12 (n=5),patient_No3 (n=5),1.3200000000000003,0.2505920506856808,0.4070138176620756
patient_No12 (n=5),patient_No30 (n=6),0.5333333333333385,0.46520881845213957,0.5531466139736656
patient_No12 (n=5),patient_No31 (n=7),4.120879120879124,0.042357062026854866,0.38044719373994884
patient_No12 (n=5),patient_No32 (n=4),0.5400000000000027,0.4624327264504752,0.5531466139736656
patient_No12 (n=5),patient_No33 (n=2),0.0,1.0,1.0
patient_No12 (n=5),patient_No34 (n=5),0.5345454545454515,0.4647020999404661,0.5531466139736656
patient_No12 (n=5),patient_No35 (n=5),0.5345454545454515,0.4647020999404661,0.5531466139736656
patient_No12 (n=5),patient_No36 (n=7),6.3362637362637315,0.011829380109451714,0.2938348942515634
patient_No12 (n=5),patient_No37 (n=5),2.4545454545454533,0.11718508719813842,0.38044719373994884
patient_No12 (n=5),patient_No38 (n=5),2.4545454545454533,0.11718508719813842,0.38044719373994884
patient_No12 (n=5),patient_No39 (n=5),6.818181818181813,0.009023438818080334,0.27502311715874556
patient_No12 (n=5),patient_No4 (n=7),0.7978021978022056,0.3717512896455586,0.4594297692441352
patient_No12 (n=5),patient_No40 (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No41 (n=5),2.4545454545454533,0.11718508719813842,0.38044719373994884
patient_No12 (n=5),patient_No42 (n=4),0.0,1.0,1.0
patient_No12 (n=5),patient_No43 (n=6),4.0333333333333385,0.044609718024939585,0.38044719373994884
patient_No12 (n=5),patient_No44 (n=5),3.9381818181818176,0.04720176769014221,0.38044719373994884
patient_No12 (n=5),patient_No45 (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No46_active (n=1),0.08571428571428541,0.7696979437812901,0.8064292188077987
patient_No12 (n=5),patient_No47_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No48_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No49_active (n=1),0.08571428571428541,0.7696979437812901,0.8064292188077987
patient_No12 (n=5),patient_No5 (n=6),0.033333333333338544,0.8551321405846947,0.8775677546470796
patient_No12 (n=5),patient_No50_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No51_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No52_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No53_active (n=1),0.08571428571428541,0.7696979437812901,0.8064292188077987
patient_No12 (n=5),patient_No54_active (n=1),0.08571428571428541,0.7696979437812901,0.8064292188077987
patient_No12 (n=5),patient_No55_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No56_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No57_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No58_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No6 (n=3),5.0,0.025347318677468325,0.38044719373994884
patient_No12 (n=5),patient_No60_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No61_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No62_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No63_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No7 (n=4),4.859999999999999,0.027486336111510433,0.38044719373994884
patient_No12 (n=5),patient_No8 (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No12 (n=5),patient_No9 (n=7),2.907692307692308,0.08815793541979447,0.38044719373994884
patient_No13 (n=6),patient_No14 (n=7),9.0,0.0026997960632601883,0.24133525733117003
patient_No13 (n=6),patient_No15 (n=5),7.5,0.0061698993205441645,0.24133525733117003
patient_No13 (n=6),patient_No16 (n=5),0.033333333333338544,0.8551321405846947,0.8775677546470796
patient_No13 (n=6),patient_No17 (n=5),6.5333333333333385,0.01058713733405691,0.27502311715874556
patient_No13 (n=6),patient_No18 (n=4),6.545454545454547,0.010515245935858921,0.27502311715874556
patient_No13 (n=6),patient_No19 (n=6),7.410256410256409,0.006485307970671373,0.2430358739384934
patient_No13 (n=6),patient_No2 (n=7),5.224489795918366,0.022270978959232808,0.38044719373994884
patient_No13 (n=6),patient_No20 (n=5),7.5,0.0061698993205441645,0.24133525733117003
patient_No13 (n=6),patient_No21 (n=3),5.399999999999999,0.020136751550346346,0.38044719373994884
patient_No13 (n=6),patient_No22 (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No23 (n=6),8.307692307692314,0.003947751856903446,0.24133525733117003
patient_No13 (n=6),patient_No24 (n=6),8.307692307692314,0.003947751856903446,0.24133525733117003
patient_No13 (n=6),patient_No25 (n=5),7.5,0.0061698993205441645,0.24133525733117003
patient_No13 (n=6),patient_No26 (n=4),0.04545454545453964,0.8311704095417729,0.8552987310767018
patient_No13 (n=6),patient_No27 (n=6),8.307692307692314,0.003947751856903446,0.24133525733117003
patient_No13 (n=6),patient_No28 (n=6),5.025641025641029,0.024974679293054206,0.38044719373994884
patient_No13 (n=6),patient_No29 (n=7),0.7346938775510168,0.39136593830755306,0.4726111739036917
patient_No13 (n=6),patient_No3 (n=5),4.0333333333333385,0.044609718024939585,0.38044719373994884
patient_No13 (n=6),patient_No30 (n=6),0.0,1.0,1.0
patient_No13 (n=6),patient_No31 (n=7),5.224489795918366,0.022270978959232808,0.38044719373994884
patient_No13 (n=6),patient_No32 (n=4),2.2272727272727266,0.13559300126630158,0.38044719373994884
patient_No13 (n=6),patient_No33 (n=2),0.11111111111111427,0.7388826803635237,0.8043562895960008
patient_No13 (n=6),patient_No34 (n=5),0.5333333333333385,0.46520881845213957,0.5531466139736656
patient_No13 (n=6),patient_No35 (n=5),4.800000000000004,0.028459736916310506,0.38044719373994884
patient_No13 (n=6),patient_No36 (n=7),9.0,0.0026997960632601883,0.24133525733117003
patient_No13 (n=6),patient_No37 (n=5),1.2000000000000028,0.27332167829229437,0.4070138176620756
patient_No13 (n=6),patient_No38 (n=5),0.30000000000000426,0.5838824207703623,0.6609953020231347
patient_No13 (n=6),patient_No39 (n=5),7.5,0.0061698993205441645,0.24133525733117003
patient_No13 (n=6),patient_No4 (n=7),2.040816326530617,0.153127451019665,0.38044719373994884
patient_No13 (n=6),patient_No40 (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No13 (n=6),patient_No41 (n=5),4.0333333333333385,0.044609718024939585,0.38044719373994884
patient_No13 (n=6),patient_No42 (n=4),0.4090909090909065,0.5224312849615658,0.5947921253677513
patient_No13 (n=6),patient_No43 (n=6),5.025641025641029,0.024974679293054206,0.38044719373994884
patient_No13 (n=6),patient_No44 (n=5),4.800000000000004,0.028459736916310506,0.38044719373994884
patient_No13 (n=6),patient_No45 (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No46_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No47_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No48_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No49_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No5 (n=6),1.6410256410256494,0.20018480417757442,0.4070138176620756
patient_No13 (n=6),patient_No50_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No51_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No52_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No53_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No54_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No13 (n=6),patient_No55_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No13 (n=6),patient_No56_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No13 (n=6),patient_No57_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No58_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No13 (n=6),patient_No6 (n=3),5.399999999999999,0.020136751550346346,0.38044719373994884
patient_No13 (n=6),patient_No60_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No61_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No62_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No63_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No7 (n=4),6.545454545454547,0.010515245935858921,0.27502311715874556
patient_No13 (n=6),patient_No8 (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No13 (n=6),patient_No9 (n=7),4.591836734693878,0.032124571207656626,0.38044719373994884
patient_No14 (n=7),patient_No15 (n=5),6.3362637362637315,0.011829380109451714,0.2938348942515634
patient_No14 (n=7),patient_No16 (n=5),8.07692307692308,0.004483250402085375,0.24133525733117003
patient_No14 (n=7),patient_No17 (n=5),5.54505494505495,0.0185329748770265,0.38044719373994884
patient_No14 (n=7),patient_No18 (n=4),6.035714285714292,0.014019277113959889,0.33807572441504913
patient_No14 (n=7),patient_No19 (n=6),9.0,0.0026997960632601883,0.24133525733117003
patient_No14 (n=7),patient_No2 (n=7),4.44489795918367,0.03500568207709327,0.38044719373994884
patient_No14 (n=7),patient_No20 (n=5),0.7978021978022056,0.3717512896455586,0.4594297692441352
patient_No14 (n=7),patient_No21 (n=3),3.7532467532467493,0.05270504179022682,0.38044719373994884
patient_No14 (n=7),patient_No22 (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No14 (n=7),patient_No23 (n=6),4.0,0.04550026389635857,0.38044719373994884
patient_No14 (n=7),patient_No24 (n=6),7.367346938775505,0.006641885476426649,0.2430358739384934
patient_No14 (n=7),patient_No25 (n=5),1.4835164835164818,0.2232251453067525,0.4070138176620756
patient_No14 (n=7),patient_No26 (n=4),7.0,0.008150971593502705,0.27502311715874556
patient_No14 (n=7),patient_No27 (n=6),0.08163265306122014,0.7750969621959906,0.810588494884129
patient_No14 (n=7),patient_No28 (n=6),3.448979591836732,0.06329083223334511,0.38044719373994884
patient_No14 (n=7),patient_No29 (n=7),8.265306122448976,0.004040984683985589,0.24133525733117003
patient_No14 (n=7),patient_No3 (n=5),8.07692307692308,0.004483250402085375,0.24133525733117003
patient_No14 (n=7),patient_No30 (n=6),7.367346938775505,0.006641885476426649,0.2430358739384934
patient_No14 (n=7),patient_No31 (n=7),5.587755102040809,0.01808646131568749,0.38044719373994884
patient_No14 (n=7),patient_No32 (n=4),7.0,0.008150971593502705,0.27502311715874556
patient_No14 (n=7),patient_No33 (n=2),4.200000000000003,0.04042397933690854,0.38044719373994884
patient_No14 (n=7),patient_No34 (n=5),8.07692307692308,0.004483250402085375,0.24133525733117003
patient_No14 (n=7),patient_No35 (n=5),7.180219780219787,0.007371167746956693,0.2640429878199329
patient_No14 (n=7),patient_No36 (n=7),6.861224489795923,0.008808616519374028,0.27502311715874556
patient_No14 (n=7),patient_No37 (n=5),8.07692307692308,0.004483250402085375,0.24133525733117003
patient_No14 (n=7),patient_No38 (n=5),8.07692307692308,0.004483250402085375,0.24133525733117003
patient_No14 (n=7),patient_No39 (n=5),2.907692307692308,0.08815793541979447,0.38044719373994884
patient_No14 (n=7),patient_No4 (n=7),7.546938775510206,0.006011210888904063,0.24133525733117003
patient_No14 (n=7),patient_No40 (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No41 (n=5),6.3362637362637315,0.011829380109451714,0.2938348942515634
patient_No14 (n=7),patient_No42 (n=4),5.142857142857146,0.023342202012890792,0.38044719373994884
patient_No14 (n=7),patient_No43 (n=6),2.4693877551020407,0.11608313373865556,0.38044719373994884
patient_No14 (n=7),patient_No44 (n=5),4.120879120879124,0.042357062026854866,0.38044719373994884
patient_No14 (n=7),patient_No45 (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No46_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No47_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No48_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No49_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No5 (n=6),9.0,0.0026997960632601883,0.24133525733117003
patient_No14 (n=7),patient_No50_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No51_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No52_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No53_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No54_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No55_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No56_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No57_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No58_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No6 (n=3),1.0519480519480524,0.30505885926167525,0.4070138176620756
patient_No14 (n=7),patient_No60_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No61_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No62_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No63_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No14 (n=7),patient_No7 (n=4),3.5714285714285694,0.058781721355358946,0.38044719373994884
patient_No14 (n=7),patient_No8 (n=1),0.4285714285714306,0.5126907602619224,0.5850726549870294
patient_No14 (n=7),patient_No9 (n=7),7.546938775510206,0.006011210888904063,0.24133525733117003
patient_No15 (n=5),patient_No16 (n=5),3.9381818181818176,0.04720176769014221,0.38044719373994884
patient_No15 (n=5),patient_No17 (n=5),0.010909090909095198,0.9168149485280722,0.9369132942465555
patient_No15 (n=5),patient_No18 (n=4),0.05999999999999872,0.8064959405073421,0.839555119469711
patient_No15 (n=5),patient_No19 (n=6),7.5,0.0061698993205441645,0.24133525733117003
patient_No15 (n=5),patient_No2 (n=7),0.5340659340659357,0.4649024545473539,0.5531466139736656
patient_No15 (n=5),patient_No20 (n=5),4.810909090909092,0.02828012256827699,0.38044719373994884
patient_No15 (n=5),patient_No21 (n=3),1.0888888888888886,0.29671752632205745,0.4070138176620756
patient_No15 (n=5),patient_No22 (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No23 (n=6),2.700000000000003,0.10034824646229042,0.38044719373994884
patient_No15 (n=5),patient_No24 (n=6),0.5333333333333385,0.46520881845213957,0.5531466139736656
patient_No15 (n=5),patient_No25 (n=5),0.8836363636363629,0.34720763934942456,0.44186521941140305
patient_No15 (n=5),patient_No26 (n=4),2.9399999999999977,0.08641073297370006,0.38044719373994884
patient_No15 (n=5),patient_No27 (n=6),7.5,0.0061698993205441645,0.24133525733117003
patient_No15 (n=5),patient_No28 (n=6),0.5333333333333385,0.46520881845213957,0.5531466139736656
patient_No15 (n=5),patient_No29 (n=7),0.7978021978022056,0.3717512896455586,0.4594297692441352
patient_No15 (n=5),patient_No3 (n=5),0.5345454545454515,0.4647020999404661,0.5531466139736656
patient_No15 (n=5),patient_No30 (n=6),3.3333333333333357,0.06788915486182892,0.38044719373994884
patient_No15 (n=5),patient_No31 (n=7),1.1142857142857139,0.29115222318363254,0.4070138176620756
patient_No15 (n=5),patient_No32 (n=4),0.240000000000002,0.6242061147664044,0.6914626980957274
patient_No15 (n=5),patient_No33 (n=2),0.5999999999999979,0.4385780260810006,0.527564871952508
patient_No15 (n=5),patient_No34 (n=5),3.9381818181818176,0.04720176769014221,0.38044719373994884
patient_No15 (n=5),patient_No35 (n=5),0.2727272727272734,0.6015081344405895,0.6798180609436486
patient_No15 (n=5),patient_No36 (n=7),0.7978021978022056,0.3717512896455586,0.4594297692441352
patient_No15 (n=5),patient_No37 (n=5),3.9381818181818176,0.04720176769014221,0.38044719373994884
patient_No15 (n=5),patient_No38 (n=5),6.818181818181813,0.009023438818080334,0.27502311715874556
patient_No15 (n=5),patient_No39 (n=5),3.9381818181818176,0.04720176769014221,0.38044719373994884
patient_No15 (n=5),patient_No4 (n=7),0.05934065934066268,0.8075411062892531,0.8398723669628143
patient_No15 (n=5),patient_No40 (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No41 (n=5),0.09818181818181415,0.7540225300620795,0.8064292188077987
patient_No15 (n=5),patient_No42 (n=4),0.240000000000002,0.6242061147664044,0.6914626980957274
patient_No15 (n=5),patient_No43 (n=6),2.13333333333334,0.14412703481601052,0.38044719373994884
patient_No15 (n=5),patient_No44 (n=5),0.8836363636363629,0.34720763934942456,0.44186521941140305
patient_No15 (n=5),patient_No45 (n=1),0.08571428571428541,0.7696979437812901,0.8064292188077987
patient_No15 (n=5),patient_No46_active (n=1),0.08571428571428541,0.7696979437812901,0.8064292188077987
patient_No15 (n=5),patient_No47_active (n=1),0.08571428571428541,0.7696979437812901,0.8064292188077987
patient_No15 (n=5),patient_No48_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No49_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No5 (n=6),4.800000000000004,0.028459736916310506,0.38044719373994884
patient_No15 (n=5),patient_No50_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No51_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No52_active (n=1),0.08571428571428541,0.7696979437812901,0.8064292188077987
patient_No15 (n=5),patient_No53_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No54_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No55_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No56_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No57_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No58_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No6 (n=3),5.0,0.025347318677468325,0.38044719373994884
patient_No15 (n=5),patient_No60_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No61_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No62_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No63_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No7 (n=4),2.1599999999999966,0.14164469029513294,0.38044719373994884
patient_No15 (n=5),patient_No8 (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No15 (n=5),patient_No9 (n=7),0.006593406593410123,0.9352830631070267,0.9543533024747262
patient_No16 (n=5),patient_No17 (n=5),4.810909090909092,0.02828012256827699,0.38044719373994884
patient_No16 (n=5),patient_No18 (n=4),3.8400000000000034,0.050043521248705126,0.38044719373994884
patient_No16 (n=5),patient_No19 (n=6),6.5333333333333385,0.01058713733405691,0.27502311715874556
patient_No16 (n=5),patient_No2 (n=7),4.120879120879124,0.042357062026854866,0.38044719373994884
